school,professor,department,avg_rating,avg_difficulty,would_take_again_percent
University Of Illinois at Urbana - Champaign,Hong Yang,Engineering,2.6,3.0,20.0
University Of Illinois at Urbana - Champaign,Hongqiang Ma,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Hua Li,Bioengineering,1.0,5.0,0.0
University Of Illinois at Urbana - Champaign,Huck Chew,Engineering,2.5,4.5,50.0
University Of Illinois at Urbana - Champaign,Hyungsoo Choi,Electrical & Computer Engineering,1.6,3.2,18.8
University Of Illinois at Urbana - Champaign,Ido Golding,Physics,2.8000000000000003,5.0,0.0
University Of Illinois at Urbana - Champaign,Ioannis Chasiotis,Engineering,4.2,3.8,66.7
University Of Illinois at Urbana - Champaign,Ivan Abraham,Engineering,2.5,3.2,42.900000000000006
University Of Illinois at Urbana - Champaign,Ivan Favila,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,"J, Bruce Litchfield",Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Jacob Covey,Physics,3.5,3.5,69.2
University Of Illinois at Urbana - Champaign,Jacopo Gliozzi,Physics,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,James Beauchamp,Engineering,1.7000000000000002,4.7,-1.0
University Of Illinois at Urbana - Champaign,James Coleman,Engineering,3.9,3.8,-1.0
University Of Illinois at Urbana - Champaign,James Kaler,Science,4.7,1.6,100.0
University Of Illinois at Urbana - Champaign,James Leake,Engineering,2.6,3.0,0.0
University Of Illinois at Urbana - Champaign,James Michael Lafave,Engineering,3.5,2.8000000000000003,50.0
University Of Illinois at Urbana - Champaign,James Philips,Engineering,3.7,4.1000000000000005,-1.0
University Of Illinois at Urbana - Champaign,Jamila Tumtum,Physics,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Jason Keeler,Science,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Jean Paul Allain,Engineering,3.8,3.3000000000000003,-1.0
University Of Illinois at Urbana - Champaign,Jean-Pierre Leburton,Engineering,2.0,4.7,0.0
University Of Illinois at Urbana - Champaign,Jeff Filippini,Physics,5.0,2.0,100.0
University Of Illinois at Urbana - Champaign,Jen-Chieh Peng,Physics,3.5,2.3000000000000003,-1.0
University Of Illinois at Urbana - Champaign,Jennifer Amos,Bioengineering,3.0,3.0,100.0
University Of Illinois at Urbana - Champaign,Jenny Amos,Bioengineering,4.3,2.4000000000000004,75.0
University Of Illinois at Urbana - Champaign,Ji Liu,Engineering,1.7000000000000002,3.7,0.0
University Of Illinois at Urbana - Champaign,Jian Ma,Bioengineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Jianming Jin,Engineering,4.7,3.6,100.0
University Of Illinois at Urbana - Champaign,Jim Carrubba,Physics,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Jim Eckstein,Physics,3.0,3.6,50.0
University Of Illinois at Urbana - Champaign,Jim Leake,Engineering,1.8,4.3,0.0
University Of Illinois at Urbana - Champaign,Jim Wiss,Physics,3.6,2.6,0.0
University Of Illinois at Urbana - Champaign,Joanne Manaster,Engineering,4.1000000000000005,2.4000000000000004,0.0
University Of Illinois at Urbana - Champaign,John Lambros,Engineering,3.7,3.0,50.0
University Of Illinois at Urbana - Champaign,John Leap,Engineering,3.0,3.0,-1.0
University Of Illinois at Urbana - Champaign,John Vozenilek,Bioengineering,5.0,1.5,100.0
University Of Illinois at Urbana - Champaign,John Weaver,Engineering,3.5,3.6,-1.0
University Of Illinois at Urbana - Champaign,Jonathan Freund,Engineering,2.9000000000000004,3.6,-1.0
University Of Illinois at Urbana - Champaign,Jonathan Higdon,Engineering,3.8,3.7,75.0
University Of Illinois at Urbana - Champaign,Jonathan Makela,Electrical & Computer Engineering,5.0,2.0,100.0
University Of Illinois at Urbana - Champaign,Jonathan Thaler,Physics,2.3000000000000003,4.0,-1.0
University Of Illinois at Urbana - Champaign,Jonathan Zoia,Engineering,5.0,1.5,100.0
University Of Illinois at Urbana - Champaign,Jonathon Schuh,Electrical & Computer Engineering,3.9,2.5,81.0
University Of Illinois at Urbana - Champaign,Joohyung Kim,Electrical & Computer Engineering,1.0,3.3000000000000003,0.0
University Of Illinois at Urbana - Champaign,Jorge Correa Panesso,Engineering,3.5,4.0,100.0
University Of Illinois at Urbana - Champaign,Jose Mestre,Physics,3.5,3.4000000000000004,37.5
University Of Illinois at Urbana - Champaign,Joseph Bentsman,Engineering,1.8,3.9,0.0
University Of Illinois at Urbana - Champaign,Joseph Gonzalez,Engineering,5.0,4.0,100.0
University Of Illinois at Urbana - Champaign,Joseph Irudayaraj,Bioengineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Jugal Garg,Engineering,4.0,2.5,50.0
University Of Illinois at Urbana - Champaign,Julia Shelton,Physics,4.5,5.0,100.0
University Of Illinois at Urbana - Champaign,Jun Song,Physics,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Kai James,Engineering,4.3,3.5,100.0
University Of Illinois at Urbana - Champaign,Kaiden Scrim,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Karin Dahmen,Physics,2.0,3.4000000000000004,16.7
University Of Illinois at Urbana - Champaign,Karin Jensen,Bioengineering,3.1,3.6,60.0
University Of Illinois at Urbana - Champaign,Karthekeyan Chandrasekaran,Engineering,1.0,4.0,0.0
University Of Illinois at Urbana - Champaign,Karthik Chandrasekaran,Engineering,3.0,3.5,75.0
University Of Illinois at Urbana - Champaign,Kate Abney,Engineering,5.0,2.0,100.0
University Of Illinois at Urbana - Champaign,Kathryn Huff,"Nuclear, Plasma, & Radiological Engineering",5.0,3.0,100.0
University Of Illinois at Urbana - Champaign,Kathryn Matlack,Engineering,4.0,2.8000000000000003,75.0
University Of Illinois at Urbana - Champaign,Katie Ansell,Physics,3.8,3.2,57.1
University Of Illinois at Urbana - Champaign,Kaustubh Bhalerao,Bioengineering,5.0,3.0,-1.0
University Of Illinois at Urbana - Champaign,Ke Tang,Engineering,5.0,2.6,100.0
University Of Illinois at Urbana - Champaign,Keilin Jahnke,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Kejie Fang,Electrical & Computer Engineering,2.0,4.0,0.0
University Of Illinois at Urbana - Champaign,Kellie Holloren,Physics,5.0,2.0,100.0
University Of Illinois at Urbana - Champaign,Kenneth Gentry,Bioengineering,2.7,4.1000000000000005,0.0
University Of Illinois at Urbana - Champaign,Kent Choquette,Engineering,2.9000000000000004,3.0,0.0
University Of Illinois at Urbana - Champaign,Kevin Pitts,Physics,4.2,3.2,100.0
University Of Illinois at Urbana - Champaign,Ki Lee,Engineering,2.3000000000000003,2.0,-1.0
University Of Illinois at Urbana - Champaign,Kimani Toussaint,Engineering,4.9,2.6,100.0
University Of Illinois at Urbana - Champaign,Kortney Jones,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Kuang-Chien Hsieh,Engineering,4.0,4.0,-1.0
University Of Illinois at Urbana - Champaign,Kyekyoon Kim,Engineering,2.8000000000000003,3.6,0.0
University Of Illinois at Urbana - Champaign,Kyu Kim,"Nuclear, Plasma, & Radiological Engineering",0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Lance Cooper,Physics,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Lara Waldrop,Engineering,4.7,2.9000000000000004,80.0
University Of Illinois at Urbana - Champaign,Laura Greene,Physics,3.2,2.3000000000000003,-1.0
University Of Illinois at Urbana - Champaign,Laura Hollis,Engineering,5.0,2.3000000000000003,-1.0
University Of Illinois at Urbana - Champaign,Laura Villafane Roca,Engineering,4.0,3.1,85.7
University Of Illinois at Urbana - Champaign,Laurie Leonelli,Bioengineering,5.0,3.0,100.0
University Of Illinois at Urbana - Champaign,Lav Varshney,Electrical & Computer Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Lavanya Marla,Engineering,1.5,3.6,0.0
University Of Illinois at Urbana - Champaign,Leon Frizzell,Engineering,2.5,3.1,-1.0
University Of Illinois at Urbana - Champaign,Liang Yang,Physics,3.3000000000000003,3.3000000000000003,33.300000000000004
University Of Illinois at Urbana - Champaign,Lili Cai,Engineering,3.7,2.3000000000000003,66.7
University Of Illinois at Urbana - Champaign,Ling Meng,Engineering,1.5,2.5,0.0
University Of Illinois at Urbana - Champaign,Linwei Xin,Engineering,3.5,3.0,-1.0
University Of Illinois at Urbana - Champaign,Lippold Haken,Engineering,4.3,2.5,100.0
University Of Illinois at Urbana - Champaign,Lorenzo Vergari,Engineering,3.0,5.0,0.0
University Of Illinois at Urbana - Champaign,Louis Wozniak,Engineering,3.8,3.7,-1.0
University Of Illinois at Urbana - Champaign,Lucas Plancon,Engineering,4.3,3.0,100.0
University Of Illinois at Urbana - Champaign,Lucas Wagner,Physics,2.0,3.9,28.0
University Of Illinois at Urbana - Champaign,Lynford Goddard,Engineering,4.800000000000001,3.4000000000000004,100.0
University Of Illinois at Urbana - Champaign,Maciej Balajewicz,Engineering,1.0,5.0,0.0
University Of Illinois at Urbana - Champaign,Magdi Ragheb,Engineering,3.3000000000000003,1.9,33.300000000000004
University Of Illinois at Urbana - Champaign,Manav Agarwal,Electrical & Computer Engineering,5.0,3.0,100.0
University Of Illinois at Urbana - Champaign,Marc Klinger,Physics,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Marcia Pool,Bioengineering,3.2,2.8000000000000003,33.300000000000004
University Of Illinois at Urbana - Champaign,Mariana Kersh,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Mariana Silva,Engineering,3.4000000000000004,2.6,40.5
University Of Illinois at Urbana - Champaign,Marie Charpagne,Engineering,5.0,2.0,100.0
University Of Illinois at Urbana - Champaign,Marie-Christine Brunet,Engineering,3.8,2.7,100.0
University Of Illinois at Urbana - Champaign,Marina Marjanovic,Bioengineering,5.0,3.0,100.0
University Of Illinois at Urbana - Champaign,Marina Miletic,Engineering,3.6,5.0,-1.0
University Of Illinois at Urbana - Champaign,Mark Hasegawa-Johnson,Engineering,4.0,3.4000000000000004,80.0
University Of Illinois at Urbana - Champaign,Mark Nelson,Science,4.5,2.9000000000000004,100.0
University Of Illinois at Urbana - Champaign,Mark Neubauer,Physics,3.0,2.5,50.0
University Of Illinois at Urbana - Champaign,Martin Wong,Engineering,3.5,3.5,-1.0
University Of Illinois at Urbana - Champaign,Mathias Grosse Perdekamp,Physics,3.9,2.6,-1.0
University Of Illinois at Urbana - Champaign,Mats Selen,Physics,4.7,2.3000000000000003,100.0
University Of Illinois at Urbana - Champaign,Matt Hausman,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Matt Magill,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Matthias Perdekamp,Physics,3.8,1.9,100.0
University Of Illinois at Urbana - Champaign,Megan Griebel,Engineering,3.5,3.5,50.0
University Of Illinois at Urbana - Champaign,Mehrdad Moharrami,Electrical & Computer Engineering,3.0,4.0,50.0
University Of Illinois at Urbana - Champaign,Melkior Ornik,Engineering,4.9,3.3000000000000003,100.0
University Of Illinois at Urbana - Champaign,Michael J. Haney,Engineering,4.800000000000001,2.2,-1.0
University Of Illinois at Urbana - Champaign,Michael James Pine,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Michael Loui,Engineering,3.7,3.4000000000000004,-1.0
University Of Illinois at Urbana - Champaign,Michael McFarland,Engineering,4.5,1.0,-1.0
University Of Illinois at Urbana - Champaign,Michael Schlesinger,Science,1.8,2.6,-1.0
University Of Illinois at Urbana - Champaign,Michael Stone,Physics,2.6,3.9,40.0
University Of Illinois at Urbana - Champaign,Michael Weissman,Physics,4.1000000000000005,2.3000000000000003,-1.0
University Of Illinois at Urbana - Champaign,Mike Brunetto,Engineering,2.5,3.5,25.0
University Of Illinois at Urbana - Champaign,Mike Insana,Bioengineering,5.0,4.0,100.0
University Of Illinois at Urbana - Champaign,Mike Philpott,Engineering,4.1000000000000005,1.4,66.7
University Of Illinois at Urbana - Champaign,Milton Feng,Engineering,1.5,1.7000000000000002,-1.0
University Of Illinois at Urbana - Champaign,Minjoo Lee,Electrical & Computer Engineering,4.0,3.0,75.0
University Of Illinois at Urbana - Champaign,Mohammed Ali Belabbas,Engineering,2.3000000000000003,3.3000000000000003,33.300000000000004
University Of Illinois at Urbana - Champaign,Morten Lundsgaard,Physics,3.2,2.4000000000000004,55.6
University Of Illinois at Urbana - Champaign,N. Sri Namachchivaya,Engineering,3.0,3.9,33.300000000000004
University Of Illinois at Urbana - Champaign,Nadya Mason,Physics,3.3000000000000003,3.6,0.0
University Of Illinois at Urbana - Champaign,Naira Hovakimyan,Engineering,4.0,4.0,75.0
University Of Illinois at Urbana - Champaign,Nam sung Kim,Engineering,3.0,4.3,25.0
University Of Illinois at Urbana - Champaign,Naomi Makins,Physics,4.6000000000000005,3.3000000000000003,100.0
University Of Illinois at Urbana - Champaign,Narayana Aluru,Engineering,2.9000000000000004,3.3000000000000003,66.7
University Of Illinois at Urbana - Champaign,Naresh Shanbhag,Engineering,3.5,3.7,25.0
University Of Illinois at Urbana - Champaign,Natasha Neogi,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Negar Kiyavash,Engineering,2.6,3.0,33.300000000000004
University Of Illinois at Urbana - Champaign,Nick Connolly,"Nuclear, Plasma, & Radiological Engineering",0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Nick Fang,Engineering,2.3000000000000003,2.1,-1.0
University Of Illinois at Urbana - Champaign,Nick Glumac,Engineering,2.9000000000000004,3.7,27.3
University Of Illinois at Urbana - Champaign,Nickvash Kani,Electrical & Computer Engineering,4.2,3.6,83.30000000000001
University Of Illinois at Urbana - Champaign,Nicolas Yunes,Physics,2.0,2.0,0.0
University Of Illinois at Urbana - Champaign,Ning Yang,Engineering,5.0,3.0,-1.0
University Of Illinois at Urbana - Champaign,Nitin Vaidya,Engineering,4.7,2.6,100.0
University Of Illinois at Urbana - Champaign,Olga Mironenko,Electrical & Computer Engineering,5.0,2.5,100.0
University Of Illinois at Urbana - Champaign,Olgica Milenkovic,Engineering,3.6,3.0,66.7
University Of Illinois at Urbana - Champaign,P. R. Kumar,Engineering,5.0,2.5,100.0
University Of Illinois at Urbana - Champaign,Pablo Perez Pinera,Bioengineering,2.6,4.5,40.0
University Of Illinois at Urbana - Champaign,Patricia Franke,Engineering,1.7000000000000002,3.5,-1.0
University Of Illinois at Urbana - Champaign,Patrick Draper,Physics,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Paul Braun,Engineering,4.800000000000001,2.3000000000000003,-1.0
University Of Illinois at Urbana - Champaign,Paul Davidson,Engineering,5.0,1.0,100.0
University Of Illinois at Urbana - Champaign,Paul Jensen,Bioengineering,4.5,3.0,100.0
University Of Illinois at Urbana - Champaign,Paul Kwiat,Physics,4.2,3.5,87.0
University Of Illinois at Urbana - Champaign,Paul Selvin,Physics,1.8,3.0,0.0
University Of Illinois at Urbana - Champaign,Pengjie Wang,Physics,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Pete Flynn,Physics,1.5,5.0,-1.0
University Of Illinois at Urbana - Champaign,Pete Sauer,Engineering,4.6000000000000005,2.1,100.0
University Of Illinois at Urbana - Champaign,Peter Abbamonte,Physics,4.0,3.0,100.0
University Of Illinois at Urbana - Champaign,Peter Adshead,Physics,3.9,2.9000000000000004,87.5
University Of Illinois at Urbana - Champaign,Petros Voulgaris,Engineering,3.0,2.0,-1.0
University Of Illinois at Urbana - Champaign,Pfaff Wolfgang,Physics,3.7,3.7,66.7
University Of Illinois at Urbana - Champaign,Philip Krein,Engineering,4.0,3.2,-1.0
University Of Illinois at Urbana - Champaign,Philippe Geubelle,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Pinshane Huang,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Placid Ferreira,Engineering,2.8000000000000003,2.6,50.0
University Of Illinois at Urbana - Champaign,Pramod Viswanath,Engineering,3.7,3.5,-1.0
University Of Illinois at Urbana - Champaign,Prasanta Kalita,Engineering,4.2,1.7000000000000002,66.7
University Of Illinois at Urbana - Champaign,Prashant Mehta,Engineering,2.8000000000000003,4.1000000000000005,40.0
University Of Illinois at Urbana - Champaign,Pratik Lahiri,Electrical & Computer Engineering,1.0,4.0,0.0
University Of Illinois at Urbana - Champaign,Prerak Chapagain,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Princess Imoukhuede,Bioengineering,3.5,2.7,-1.0
University Of Illinois at Urbana - Champaign,Qiong Wang,Engineering,4.0,2.5,100.0
University Of Illinois at Urbana - Champaign,Raffi Budakian,Physics,3.4000000000000004,2.9000000000000004,-1.0
University Of Illinois at Urbana - Champaign,Rakesh Kumar,Engineering,3.4000000000000004,4.2,50.0
University Of Illinois at Urbana - Champaign,Ramez Hajj,Engineering,5.0,2.0,100.0
University Of Illinois at Urbana - Champaign,Ray Price,Engineering,4.0,1.7000000000000002,-1.0
University Of Illinois at Urbana - Champaign,Richard Keane,Engineering,2.9000000000000004,3.0,37.5
University Of Illinois at Urbana - Champaign,Richard Pell,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Richard Weaver,Physics,4.9,2.8000000000000003,-1.0
University Of Illinois at Urbana - Champaign,Richard Weinzierl,Science,4.0,3.0,-1.0
University Of Illinois at Urbana - Champaign,Rizwan Uddin,Engineering,3.3000000000000003,4.0,66.7
University Of Illinois at Urbana - Champaign,Robert Brunner,Physics,3.9,3.3000000000000003,33.300000000000004
University Of Illinois at Urbana - Champaign,Robert Chamberlain,Physics,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Robert Clegg,Physics,2.3000000000000003,4.2,0.0
University Of Illinois at Urbana - Champaign,Robert Dodds,Engineering,4.0,3.8,100.0
University Of Illinois at Urbana - Champaign,Robert Haber,Science,2.9000000000000004,3.4000000000000004,100.0
University Of Illinois at Urbana - Champaign,Rohit Bhargava,Engineering,4.5,4.3,-1.0
University Of Illinois at Urbana - Champaign,Roy Axford,Engineering,3.0,3.0,-1.0
University Of Illinois at Urbana - Champaign,Roy Dar,Bioengineering,3.1,3.4000000000000004,100.0
University Of Illinois at Urbana - Champaign,Roy Dong,Electrical & Computer Engineering,4.2,2.8000000000000003,83.30000000000001
University Of Illinois at Urbana - Champaign,R.S. Sreenivas,Engineering,4.800000000000001,3.0,100.0
University Of Illinois at Urbana - Champaign,Russell Giannetta,Physics,4.800000000000001,3.3000000000000003,100.0
University Of Illinois at Urbana - Champaign,Ryan Logsdon,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Ryan Mullen,Engineering,3.5,4.5,50.0
University Of Illinois at Urbana - Champaign,Sangjin Kim,Physics,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Sanjay Patel,Engineering,3.0,3.6,40.0
University Of Illinois at Urbana - Champaign,Santanu Chakraborty,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Saurabh Gupta,Electrical & Computer Engineering,1.4,4.5,8.3
University Of Illinois at Urbana - Champaign,Scott Burns,Engineering,3.8,3.0,-1.0
University Of Illinois at Urbana - Champaign,Scott Carney,Engineering,3.0,2.0,-1.0
University Of Illinois at Urbana - Champaign,Scott Denmark,Science,3.4000000000000004,4.0,0.0
University Of Illinois at Urbana - Champaign,Scott Morris,Engineering,5.0,3.0,100.0
University Of Illinois at Urbana - Champaign,Scott Stewart,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Scott White,Engineering,2.6,4.3,100.0
University Of Illinois at Urbana - Champaign,Scott Willenbrock,Physics,4.800000000000001,2.4000000000000004,100.0
University Of Illinois at Urbana - Champaign,Sean Meyn,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Seppe Kuehn,Physics,4.4,3.0,100.0
University Of Illinois at Urbana - Champaign,Serge Minin,Electrical & Computer Engineering,3.8,2.2,-1.0
University Of Illinois at Urbana - Champaign,Sergei Maslov,Bioengineering,2.3000000000000003,1.7000000000000002,33.300000000000004
University Of Illinois at Urbana - Champaign,Seth Hutchinson,Engineering,3.5,3.2,-1.0
University Of Illinois at Urbana - Champaign,Sewoong Oh,Engineering,2.0,4.0,0.0
University Of Illinois at Urbana - Champaign,Seyed Yousefian,Engineering,2.9000000000000004,2.8000000000000003,-1.0
University Of Illinois at Urbana - Champaign,Shannon Sirk,Bioengineering,4.7,3.7,66.7
University Of Illinois at Urbana - Champaign,Shiv Kapoor,Engineering,2.6,3.2,16.7
University Of Illinois at Urbana - Champaign,Shobha Vasudevan,Engineering,2.8000000000000003,3.7,50.0
University Of Illinois at Urbana - Champaign,Shreyas Narsipur,Engineering,5.0,1.0,-1.0
University Of Illinois at Urbana - Champaign,Smitha Vishveshwara,Physics,4.7,3.3000000000000003,100.0
University Of Illinois at Urbana - Champaign,Somnath Baidya Roy,Physics,5.0,3.0,-1.0
University Of Illinois at Urbana - Champaign,Songbin Gong,Electrical & Computer Engineering,5.0,4.0,100.0
University Of Illinois at Urbana - Champaign,Srinivasa Salapaka,Engineering,3.5,2.6,50.0
University Of Illinois at Urbana - Champaign,Stan Chang,Engineering,5.0,2.0,-1.0
University Of Illinois at Urbana - Champaign,Stephen Levinson,Electrical & Computer Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Steve Lumetta,Engineering,3.5,4.2,37.5
University Of Illinois at Urbana - Champaign,Steve Nesbitt,Science,3.4000000000000004,2.5,100.0
University Of Illinois at Urbana - Champaign,Steven Chin,Engineering,4.0,4.0,-1.0
University Of Illinois at Urbana - Champaign,Steven Errede,Physics,4.2,1.7000000000000002,100.0
University Of Illinois at Urbana - Champaign,Steven Zumdahl,Science,3.5,3.0,100.0
University Of Illinois at Urbana - Champaign,Su Yan,Electrical & Computer Engineering,2.5,4.5,50.0
University Of Illinois at Urbana - Champaign,Sua Myong,Bioengineering,2.8000000000000003,3.0,-1.0
University Of Illinois at Urbana - Champaign,Suma Bhat,Electrical & Computer Engineering,3.1,2.8000000000000003,50.0
University Of Illinois at Urbana - Champaign,Sunny Thakkar,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Susan Lamb,Physics,2.9000000000000004,3.5,-1.0
University Of Illinois at Urbana - Champaign,Susan Leggett,Bioengineering,1.3,3.0,33.300000000000004
University Of Illinois at Urbana - Champaign,Syed Alam,"Nuclear, Plasma, & Radiological Engineering",1.3,2.7,0.0
University Of Illinois at Urbana - Champaign,Tamer Basar,Engineering,1.0,5.0,0.0
University Of Illinois at Urbana - Champaign,Tami Bond,Engineering,2.5,2.5,-1.0
University Of Illinois at Urbana - Champaign,Tangul Basar,Engineering,4.6000000000000005,2.7,100.0
University Of Illinois at Urbana - Champaign,Taylor Hughes,Physics,5.0,3.5,-1.0
University Of Illinois at Urbana - Champaign,Theresa Saxton-Fox,Engineering,1.0,3.0,0.0
University Of Illinois at Urbana - Champaign,Thomas Faulkner,Physics,2.4000000000000004,2.8000000000000003,40.0
University Of Illinois at Urbana - Champaign,Thomas Gaj,Bioengineering,1.5,4.3,33.300000000000004
University Of Illinois at Urbana - Champaign,Thomas Kuhlman,Physics,4.7,2.3000000000000003,100.0
University Of Illinois at Urbana - Champaign,Thomas Titone,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Timonthy Bretl,Engineering,4.0,3.2,100.0
University Of Illinois at Urbana - Champaign,Timothy Peck,Engineering,5.0,2.0,-1.0
University Of Illinois at Urbana - Champaign,Timothy (Tim) Stelzer,Physics,4.6000000000000005,3.0,97.8
University Of Illinois at Urbana - Champaign,Timothy Trick,Engineering,2.4000000000000004,3.4000000000000004,-1.0
University Of Illinois at Urbana - Champaign,Ting Lu,Bioengineering,3.0,3.0,100.0
University Of Illinois at Urbana - Champaign,Todd Coleman,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Tolga Tezcan,Engineering,4.0,1.5,-1.0
University Of Illinois at Urbana - Champaign,Tom Conry,Engineering,1.1,4.3,-1.0
University Of Illinois at Urbana - Champaign,Tom Golecki,Engineering,3.9,3.1,82.4
University Of Illinois at Urbana - Champaign,Tomasz Kozlowski,Engineering,3.0,3.7,37.5
University Of Illinois at Urbana - Champaign,Tony Liss,Physics,3.9,3.3000000000000003,-1.0
University Of Illinois at Urbana - Champaign,"Tony ""the Tiger"" Grift",Engineering,2.7,3.2,100.0
University Of Illinois at Urbana - Champaign,Travis Johnson,Engineering,5.0,2.0,100.0
University Of Illinois at Urbana - Champaign,Troy Vogel,Engineering,3.9,4.5,100.0
University Of Illinois at Urbana - Champaign,Tyler Natoli,Physics,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Uday Shanbhag,Engineering,4.0,3.3000000000000003,-1.0
University Of Illinois at Urbana - Champaign,Umberto Ravaioli,Engineering,4.5,2.2,90.9
University Of Illinois at Urbana - Champaign,Uzoma Monye,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Valeri Werpetinski,Engineering,5.0,4.0,100.0
University Of Illinois at Urbana - Champaign,Victoria Coverstone,Engineering,4.800000000000001,2.5,-1.0
University Of Illinois at Urbana - Champaign,Victoria Shao,Electrical & Computer Engineering,4.4,3.1,87.5
University Of Illinois at Urbana - Champaign,Vidya Madhavan,Physics,2.4000000000000004,4.3,28.6
University Of Illinois at Urbana - Champaign,Virginia Lorenz,Physics,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Volodymyr Kindratenko,Engineering,4.6000000000000005,3.2,95.7
University Of Illinois at Urbana - Champaign,Wawrzyniec Dobrucki,Bioengineering,4.5,2.5,100.0
University Of Illinois at Urbana - Champaign,Wayne Chang,Engineering,3.6,3.5,69.60000000000001
University Of Illinois at Urbana - Champaign,W.E. Dunn,Engineering,4.1000000000000005,2.3000000000000003,-1.0
University Of Illinois at Urbana - Champaign,Weng Cho Chew,Engineering,3.9,3.7,0.0
University Of Illinois at Urbana - Champaign,Wen-Mei Hwu,Engineering,5.0,2.9000000000000004,100.0
University Of Illinois at Urbana - Champaign,Wen-Tso Liu,Engineering,1.5,3.1,0.0
University Of Illinois at Urbana - Champaign,Wenzhen Yuan,Engineering,3.3000000000000003,2.8000000000000003,75.0
University Of Illinois at Urbana - Champaign,Willenbrock Scott,Physics,4.0,4.0,100.0
University Of Illinois at Urbana - Champaign,William Hammack,Engineering,3.7,2.6,50.0
University Of Illinois at Urbana - Champaign,William Tucker,Engineering,2.0,4.0,-1.0
University Of Illinois at Urbana - Champaign,Xiao Su,Engineering,3.0,4.0,50.0
University Of Illinois at Urbana - Champaign,Xin Chen,Engineering,2.4000000000000004,2.8000000000000003,-1.0
University Of Illinois at Urbana - Champaign,Xu Chen,Electrical & Computer Engineering,4.9,3.2,100.0
University Of Illinois at Urbana - Champaign,Yang Liu,Bioengineering,1.0,5.0,0.0
University Of Illinois at Urbana - Champaign,Yang Zhao,Electrical & Computer Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Yann Chemia,Physics,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Yann Chemla,Physics,3.0,3.7,0.0
University Of Illinois at Urbana - Champaign,Yaswanth Jetti,Engineering,5.0,3.0,100.0
University Of Illinois at Urbana - Champaign,Yehya Tellawi,Electrical & Computer Engineering,5.0,2.0,100.0
University Of Illinois at Urbana - Champaign,Yi Lu,Electrical & Computer Engineering,3.5,4.0,50.0
University Of Illinois at Urbana - Champaign,Yih-Chun Hu,Engineering,3.5,3.5,60.0
University Of Illinois at Urbana - Champaign,Yonatan Kahn,Physics,5.0,4.0,100.0
University Of Illinois at Urbana - Champaign,Yoram Bresler,Engineering,4.0,4.2,100.0
